filename,energy
BIINDO01_m_1_gas_xR,-917.286512978
BIINDO01_m_1_water_R,-917.303420959
BIINDO01_m_1_water_xR,-917.303435461
BIINDO01_m_2_gas_R,-917.286287708
BIINDO01_m_2_gas_xR,-917.28651299
BIINDO01_m_2_water_R,-917.303363383
BIINDO01_m_2_water_xR,-917.303435449
BIINDO_m_1_gas_R,-917.28650089
BIINDO_m_1_gas_xR,-917.286512991
BIINDO_m_1_water_R,-917.303424216
BIINDO_m_1_water_xR,-917.303435453
BIJFAC02_m_1_gas_R,-1201.68826025
BIJFAC02_m_1_gas_xR,-1201.68833937
BIJFAC02_m_1_water_R,-1201.70042592
BIJFAC02_m_1_water_xR,-1201.70060687
BIJFAC02_m_2_gas_R,-1201.68806083
BIJFAC02_m_2_gas_xR,-1201.68833931
BIJFAC02_m_2_water_R,-1201.70013548
BIJFAC02_m_2_water_xR,-1201.70060675
BIJFAC03_m_1_gas_R,-1201.68804777
BIJFAC03_m_1_gas_xR,-1201.68833936
BIJFAC03_m_1_water_R,-1201.70013719
BIJFAC03_m_1_water_xR,-1201.69259856
BILCOO10_m_1_gas_R,-1488.36428611
BILCOO10_m_1_gas_xR,-1488.36587695
BILCOO10_m_1_water_R,-1488.38170867
BILCOO10_m_1_water_xR,-1488.38316542
BILCOO11_m_1_gas_R,-1488.36466844
BILCOO11_m_1_gas_xR,-1488.36587695
BILCOO11_m_1_water_R,-1488.38093465
BILCOO11_m_1_water_xR,-1488.38309824
BILCUW01_m_1_gas_R,-1050.2229527
BILCUW01_m_1_gas_xR,-1050.22430186
BILCUW01_m_1_water_R,-1050.24826998
BILCUW01_m_1_water_xR,-1050.24922851
BILCUW_m_1_gas_R,-1050.22896816
BILCUW_m_1_gas_xR,-1050.22937184
BILCUW_m_1_water_R,-1050.25063232
BILCUW_m_1_water_xR,-1050.25080549
BINMEQ04_m_1_gas_R,-1263.1230511
BINMEQ04_m_1_gas_xR,-1263.1256536
BINMEQ04_m_1_water_R,-1263.14997062
BINMEQ04_m_1_water_xR,-1263.15271434
BINMEQ12_m_1_gas_R,-1263.11786102
BINMEQ12_m_1_gas_xR,-1263.12120869
BINMEQ12_m_1_water_R,-1263.15004534
BINMEQ12_m_1_water_xR,-1263.15335896
BINMEQ12_m_2_gas_R,-1263.12599364
BINMEQ12_m_2_gas_xR,-1263.12908786
BINMEQ12_m_2_water_R,-1263.15231255
BINMEQ12_m_2_water_xR,-1263.15468134
BIRKIW02_m_1_gas_R,-2130.72349677
BIRKIW02_m_1_gas_xR,-2130.72349677
BIRKIW02_m_1_water_R,-2130.73093408
BIRKIW02_m_1_water_xR,-2130.73093408
BIRKIW04_m_1_gas_R,-2130.72349677
BIRKIW04_m_1_gas_xR,-2130.72349677
BIRKIW04_m_1_water_R,-2130.73093408
BIRKIW04_m_1_water_xR,-2130.73093408
BIVRAA01_m_1_gas_R,-936.954611083
BIVRAA01_m_1_gas_xR,-936.955385639
BIVRAA01_m_1_water_R,-936.976350778
BIVRAA01_m_1_water_xR,-936.977087653
BIVRAA_m_1_gas_R,-936.94190495
BIVRAA_m_1_gas_xR,-936.943174931
BIVRAA_m_1_water_R,-936.971457248
BIVRAA_m_1_water_xR,-936.972446251
BIXGIY05_m_1_gas_R,-1221.89292449
BIXGIY05_m_1_gas_xR,-1221.89309544
BIXGIY05_m_1_water_R,-1221.90538814
BIXGIY05_m_1_water_xR,-1221.90641675
BIXGIY06_m_1_gas_R,-1221.89303431
BIXGIY06_m_1_gas_xR,-1221.89309534
BIXGIY06_m_1_water_R,-1221.90595137
BIXGIY06_m_1_water_xR,-1221.90641683
BIXGIY_m_1_gas_R,-1221.89240925
BIXGIY_m_1_gas_xR,-1221.89315327
BIXGIY_m_1_water_R,-1221.90634079
BIXGIY_m_1_water_xR,-1221.90718688
BIYSEH05_m_1_gas_R,-1442.31994311
BIYSEH05_m_1_gas_xR,-1442.32482856
BIYSEH05_m_1_water_R,-1442.34558959
BIYSEH05_m_1_water_xR,-1442.35023155
BIYSEH07_m_1_gas_R,-1442.32431118
BIYSEH07_m_1_gas_xR,-1442.32482857
BIYSEH07_m_1_water_R,-1442.34960887
BIYSEH07_m_1_water_xR,-1442.35023158
BIYSEH08_m_1_gas_R,-1442.32436305
BIYSEH08_m_1_gas_xR,-1442.32482855
BIYSEH08_m_1_water_R,-1442.34990504
BIYSEH08_m_1_water_xR,-1442.35023156
BIYSEH13_m_1_gas_R,-1442.32421475
BIYSEH13_m_1_gas_xR,-1442.32482856
BIYSEH13_m_1_water_R,-1442.34995889
BIYSEH13_m_1_water_xR,-1442.35023157
BOCMOV01_m_1_gas_R,-1336.246454
BOCMOV01_m_1_gas_xR,-1336.24835065
BOCMOV01_m_1_water_R,-1336.26030466
BOCMOV01_m_1_water_xR,-1336.26207541
BOCMOV02_m_1_gas_R,-1336.24716957
BOCMOV02_m_1_gas_xR,-1336.24835065
BOCMOV02_m_1_water_R,-1336.26060614
BOCMOV02_m_1_water_xR,-1336.26207503
BOCMOV02_m_2_gas_R,-1336.24677325
BOCMOV02_m_2_gas_xR,-1336.24835067
BOCMOV02_m_2_water_R,-1336.2608807
BOCMOV02_m_2_water_xR,-1336.2620752
BOFYUT01_m_1_gas_R,-1145.53909891
BOFYUT01_m_1_gas_xR,-1145.54002209
BOFYUT01_m_1_water_R,-1145.56022243
BOFYUT01_m_1_water_xR,-1145.56108405
BOFYUT_m_1_gas_R,-1145.53769299
BOFYUT_m_1_gas_xR,-1145.54119619
BOFYUT_m_1_water_R,-1145.56010605
BOFYUT_m_1_water_xR,-1145.56211111
BOFYUT_m_2_gas_R,-1145.53817736
BOFYUT_m_2_gas_xR,-1145.54120714
BOFYUT_m_2_water_R,-1145.56041946
BOFYUT_m_2_water_xR,-1145.56209216
BOFZEE01_m_1_gas_R,-1260.0215774
BOFZEE01_m_1_gas_xR,-1260.02572448
BOFZEE01_m_1_water_R,-1260.04475998
BOFZEE01_m_1_water_xR,-1260.04896722
BOFZEE01_m_2_gas_R,-1260.02251799
BOFZEE01_m_2_gas_xR,-1260.02589187
BOFZEE01_m_2_water_R,-1260.04534159
BOFZEE01_m_2_water_xR,-1260.04917413
BOFZEE01_m_3_gas_R,-1260.02078998
BOFZEE01_m_3_gas_xR,-1260.0257749
BOFZEE01_m_3_water_R,-1260.04446624
BOFZEE01_m_3_water_xR,-1260.04905139
BOFZEE_m_1_gas_R,-1260.02457418
BOFZEE_m_1_gas_xR,-1260.02572447
BOFZEE_m_1_water_R,-1260.04779962
BOFZEE_m_1_water_xR,-1260.0489672
BOGNAP01_m_1_gas_R,-1295.91030683
BOGNAP01_m_1_gas_xR,-1295.91851867
BOGNAP01_m_1_water_R,-1295.93150541
BOGNAP01_m_1_water_xR,-1295.94113183
BOGNAP_m_1_gas_R,-1295.91215606
BOGNAP_m_1_gas_xR,-1295.91530987
BOGNAP_m_1_water_R,-1295.93368364
BOGNAP_m_1_water_xR,-1295.93961122
BOGSIC01_m_1_gas_R,-1295.9117091
BOGSIC01_m_1_gas_xR,-1295.91206762
BOGSIC01_m_1_water_R,-1295.93657392
BOGSIC01_m_1_water_xR,-1295.93740363
BOGSIC_m_1_gas_R,-1295.90829007
BOGSIC_m_1_gas_xR,-1295.91298948
BOGSIC_m_1_water_R,-1295.93388071
BOGSIC_m_1_water_xR,-1295.93857618
BOLCUA11_m_1_gas_R,-925.477307288
BOLCUA11_m_1_gas_xR,-925.478614937
BOLCUA11_m_1_water_R,-925.488429379
BOLCUA11_m_1_water_xR,-925.489055491
BOLCUA_m_1_gas_R,-925.475809423
BOLCUA_m_1_gas_xR,-925.478604987
BOLCUA_m_1_water_R,-925.487635913
BOLCUA_m_1_water_xR,-925.489149478
BOLCUA_m_2_gas_R,-925.475825563
BOLCUA_m_2_gas_xR,-925.478610118
BOLCUA_m_2_water_R,-925.487518472
BOLCUA_m_2_water_xR,-925.489080831
BOLHOB01_m_1_gas_R,-938.604799427
BOLHOB01_m_1_gas_xR,-938.605567007
BOLHOB01_m_1_water_R,-938.622034173
BOLHOB01_m_1_water_xR,-938.622849232
BOLHOB_m_1_gas_R,-938.605255674
BOLHOB_m_1_gas_xR,-938.606208211
BOLHOB_m_1_water_R,-938.621692765
BOLHOB_m_1_water_xR,-938.62259967
BOLMIZ01_m_1_gas_R,-878.569244653
BOLMIZ01_m_1_gas_xR,-878.569244653
BOLMIZ01_m_1_water_R,-878.586094022
BOLMIZ01_m_1_water_xR,-878.586094022
BOLMIZ_m_1_gas_R,-878.569244677
BOLMIZ_m_1_gas_xR,-878.569244677
BOLMIZ_m_1_water_R,-878.586094042
BOLMIZ_m_1_water_xR,-878.586094042
BOLMIZ_m_2_gas_R,-878.569244575
BOLMIZ_m_2_gas_xR,-878.569244574
BOLMIZ_m_2_water_R,-878.586093956
BOLMIZ_m_2_water_xR,-878.586093956
BORSEG01_m_1_gas_R,-954.392778293
BORSEG01_m_1_gas_xR,-954.39551781
BORSEG01_m_1_water_R,-954.4335687
BORSEG01_m_1_water_xR,-954.435048001
BORSEG_m_1_gas_R,-954.393395726
BORSEG_m_1_gas_xR,-954.396187074
BORSEG_m_1_water_R,-954.434080007
BORSEG_m_1_water_xR,-954.434815653
BORVAG01_m_1_gas_R,-961.964802974
BORVAG01_m_1_gas_xR,-961.965047605
BORVAG01_m_1_water_R,-961.980334271
BORVAG01_m_1_water_xR,-961.98245833
BORVAG_m_1_gas_R,-961.96312566
BORVAG_m_1_gas_xR,-961.964795974
BORVAG_m_1_water_R,-961.976173688
BORVAG_m_1_water_xR,-961.978143587
BORVAG_m_2_gas_R,-961.963485919
BORVAG_m_2_gas_xR,-961.964795934
BORVAG_m_2_water_R,-961.976222692
BORVAG_m_2_water_xR,-961.978143635
BROFRM02_m_1_gas_R,-7754.05235484
BROFRM02_m_1_gas_xR,-7754.05235484
BROFRM02_m_1_water_R,-7754.05615043
BROFRM02_m_1_water_xR,-7754.05615043
BROFRM03_m_1_gas_R,-7754.05235216
BROFRM03_m_1_gas_xR,-7754.05235216
BROFRM03_m_1_water_R,-7754.05614761
BROFRM03_m_1_water_xR,-7754.05614762
BROFRM05_m_1_gas_R,-7754.05236375
BROFRM05_m_1_gas_xR,-7754.05236375
BROFRM05_m_1_water_R,-7754.05613874
BROFRM05_m_1_water_xR,-7754.05613874
BUDREZ01_m_1_gas_R,-1449.1580201
BUDREZ01_m_1_gas_xR,-1449.16107014
BUDREZ01_m_1_water_R,-1449.1914978
BUDREZ01_m_1_water_xR,-1449.19745329
BUDREZ_m_1_gas_R,-1449.16644469
BUDREZ_m_1_gas_xR,-1449.16887982
BUDREZ_m_1_water_R,-1449.19112125
BUDREZ_m_1_water_xR,-1449.19756291
BUFTED01_m_1_gas_R,-964.990649459
BUFTED01_m_1_gas_xR,-964.991299131
BUFTED01_m_1_water_R,-965.010573469
BUFTED01_m_1_water_xR,-965.010828389
BUFTED01_m_2_gas_R,-964.991010083
BUFTED01_m_2_gas_xR,-964.991299125
BUFTED01_m_2_water_R,-965.010529661
BUFTED01_m_2_water_xR,-965.010828402
BUFTED_m_1_gas_R,-964.989748252
BUFTED_m_1_gas_xR,-964.990218355
BUFTED_m_1_water_R,-965.009872325
BUFTED_m_1_water_xR,-965.010155871
BUJBEN01_m_1_gas_R,-1068.00187211
BUJBEN01_m_1_gas_xR,-1068.00437602
BUJBEN01_m_1_water_R,-1068.02252799
BUJBEN01_m_1_water_xR,-1068.02516119
BUJBEN01_m_2_gas_R,-1068.0046916
BUJBEN01_m_2_gas_xR,-1068.00531128
BUJBEN01_m_2_water_R,-1068.02464341
BUJBEN01_m_2_water_xR,-1068.0255004
BUJBEN_m_1_gas_R,-1068.00966067
BUJBEN_m_1_gas_xR,-1068.01007232
BUJBEN_m_1_water_R,-1068.02675707
BUJBEN_m_1_water_xR,-1068.02691938
BUJBEN_m_2_gas_R,-1068.0035769
BUJBEN_m_2_gas_xR,-1068.00437603
BUJBEN_m_2_water_R,-1068.02436907
BUJBEN_m_2_water_xR,-1068.0251612
BURTIT01_m_1_gas_R,-3198.8956363
BURTIT01_m_1_gas_xR,-3198.89894088
BURTIT01_m_1_water_R,-3198.90671161
BURTIT01_m_1_water_xR,-3198.91089049
BURTIT_m_1_gas_R,-3198.89827095
BURTIT_m_1_gas_xR,-3198.90005542
BURTIT_m_1_water_R,-3198.90875414
BURTIT_m_1_water_xR,-3198.9108467
BURYOC01_m_1_gas_R,-1280.44170145
BURYOC01_m_1_gas_xR,-1280.44410719
BURYOC01_m_1_water_R,-1280.459969
BURYOC01_m_1_water_xR,-1280.46250843
BURYOC_m_1_gas_R,-1280.44379549
BURYOC_m_1_gas_xR,-1280.44506857
BURYOC_m_1_water_R,-1280.46145578
BURYOC_m_1_water_xR,-1280.46253887
BUVJOT01_m_1_gas_R,-1449.84531936
BUVJOT01_m_1_gas_xR,-1449.85100024
BUVJOT01_m_1_water_R,-1449.86530389
BUVJOT01_m_1_water_xR,-1449.87079933
BUVJOT_m_1_gas_R,-1449.84921173
BUVJOT_m_1_gas_xR,-1449.85017627
BUVJOT_m_1_water_R,-1449.86903163
BUVJOT_m_1_water_xR,-1449.87000367
BUVKEJ01_m_1_gas_R,-950.083245337
BUVKEJ01_m_1_gas_xR,-950.085945391
BUVKEJ01_m_1_water_R,-950.137711748
BUVKEJ01_m_1_water_xR,-950.140377304
BUVKEJ_m_1_gas_R,-950.084372174
BUVKEJ_m_1_gas_xR,-950.085946491
BUVKEJ_m_1_water_R,-950.138226372
BUVKEJ_m_1_water_xR,-950.140375959
BUYHUZ01_m_1_gas_R,-4045.19221039
BUYHUZ01_m_1_gas_xR,-4045.19683096
BUYHUZ01_m_1_water_R,-4045.20326275
BUYHUZ01_m_1_water_xR,-4045.20723178
BUYHUZ_m_1_gas_R,-4045.19452268
BUYHUZ_m_1_gas_xR,-4045.19683102
BUYHUZ_m_1_water_R,-4045.20453611
BUYHUZ_m_1_water_xR,-4045.20601448
BUYJAH02_m_1_gas_R,-3569.75766857
BUYJAH02_m_1_gas_xR,-3569.76159587
BUYJAH02_m_1_water_R,-3569.77192169
BUYJAH02_m_1_water_xR,-3569.77483924
BUYJAH_m_1_gas_R,-3569.7611737
BUYJAH_m_1_gas_xR,-3569.76164293
BUYJAH_m_1_water_R,-3569.77423008
BUYJAH_m_1_water_xR,-3569.77483933
BUYYID10_m_1_gas_R,-1043.60973509
BUYYID10_m_1_gas_xR,-1043.61040868
BUYYID10_m_1_water_R,-1043.62659987
BUYYID10_m_1_water_xR,-1043.62763455
BUYYID11_m_1_gas_R,-1043.61187654
BUYYID11_m_1_gas_xR,-1043.61202594
BUYYID11_m_1_water_R,-1043.62863896
BUYYID11_m_1_water_xR,-1043.62889518
BUYYID11_m_2_gas_R,-1043.61186904
BUYYID11_m_2_gas_xR,-1043.61202591
BUYYID11_m_2_water_R,-1043.62864774
BUYYID11_m_2_water_xR,-1043.62889519
BZCHOL02_m_1_gas_R,-1475.6537165
BZCHOL02_m_1_gas_xR,-1475.65556284
BZCHOL02_m_1_water_R,-1475.65594547
BZCHOL02_m_1_water_xR,-1475.65770659
BZCHOL03_m_1_gas_R,-1475.65358307
BZCHOL03_m_1_gas_xR,-1475.65550981
BZCHOL03_m_1_water_R,-1475.65577241
BZCHOL03_m_1_water_xR,-1475.65770803
BZCHOL04_m_1_gas_R,-1475.64657914
BZCHOL04_m_1_gas_xR,-1475.65577771
BZCHOL04_m_1_water_R,-1475.64881068
BZCHOL04_m_1_water_xR,-1475.6580459
BZINDA01_m_1_gas_R,-1688.42191999
BZINDA01_m_1_gas_xR,-1688.42456143
BZINDA01_m_1_water_R,-1688.43807783
BZINDA01_m_1_water_xR,-1688.44102796
BZINDA_m_1_gas_R,-1688.42164325
BZINDA_m_1_gas_xR,-1688.42372197
BZINDA_m_1_water_R,-1688.43776064
BZINDA_m_1_water_xR,-1688.44034099
CABCUD06_m_1_gas_R,-1333.80214688
CABCUD06_m_1_gas_xR,-1333.80253785
CABCUD06_m_1_water_R,-1333.8296098
CABCUD06_m_1_water_xR,-1333.83081562
CABCUD34_m_1_gas_R,-1333.80035743
CABCUD34_m_1_gas_xR,-1333.80194136
CABCUD34_m_1_water_R,-1333.82989119
CABCUD34_m_1_water_xR,-1333.83051045
CACKOJ01_m_1_gas_R,-1145.9682722
CACKOJ01_m_1_gas_xR,-1145.9703297
CACKOJ01_m_1_water_R,-1145.97924249
CACKOJ01_m_1_water_xR,-1145.98273548
CACKOJ01_m_2_gas_R,-1145.96756432
CACKOJ01_m_2_gas_xR,-1145.97032973
CACKOJ01_m_2_water_R,-1145.97937864
CACKOJ01_m_2_water_xR,-1145.98273512
CACKOJ03_m_1_gas_R,-1145.97064833
CACKOJ03_m_1_gas_xR,-1145.96790143
CACKOJ03_m_1_water_R,-1145.9805343
CACKOJ03_m_1_water_xR,-1145.98001118
CACKOJ_m_1_gas_R,-1145.97062848
CACKOJ_m_1_gas_xR,-1145.97116661
CACKOJ_m_1_water_R,-1145.98191706
CACKOJ_m_1_water_xR,-1145.98273539
CACKOJ_m_2_gas_R,-1145.97069692
CACKOJ_m_2_gas_xR,-1145.97301673
CACKOJ_m_2_water_R,-1145.98150375
CACKOJ_m_2_water_xR,-1145.98280529
CAFCUK01_m_1_gas_R,-1069.63250175
CAFCUK01_m_1_gas_xR,-1069.62615036
CAFCUK01_m_1_water_R,-1069.65217425
CAFCUK01_m_1_water_xR,-1069.6539083
CAFCUK01_m_2_gas_R,-1069.63263302
CAFCUK01_m_2_gas_xR,-1069.62290994
CAFCUK01_m_2_water_R,-1069.65237202
CAFCUK01_m_2_water_xR,-1069.65023383
CAFCUK_m_1_gas_R,-1069.63087783
CAFCUK_m_1_gas_xR,-1069.61209949
CAFCUK_m_1_water_R,-1069.64797746
CAFCUK_m_1_water_xR,-1069.64166077
CAFNUU01_m_1_gas_R,-2366.06682766
CAFNUU01_m_1_gas_xR,-2366.0683481
CAFNUU01_m_1_water_R,-2366.10251267
CAFNUU01_m_1_water_xR,-2366.10412386
CAFNUU_m_1_gas_R,-2366.06935736
CAFNUU_m_1_gas_xR,-2366.06963157
CAFNUU_m_1_water_R,-2366.10615973
CAFNUU_m_1_water_xR,-2366.10658678
CAFPEG01_m_1_gas_R,-2523.17892009
CAFPEG01_m_1_gas_xR,-2523.18332609
CAFPEG01_m_1_water_R,-2523.21121566
CAFPEG01_m_1_water_xR,-2523.21392257
CAFPEG_m_1_gas_R,-2523.18067936
CAFPEG_m_1_gas_xR,-2523.1835157
CAFPEG_m_1_water_R,-2523.209088
CAFPEG_m_1_water_xR,-2523.2119191
CAPLEK02_m_1_gas_R,-2092.63651796
CAPLEK02_m_1_gas_xR,-2092.63705133
CAPLEK02_m_1_water_R,-2092.65695214
CAPLEK02_m_1_water_xR,-2092.65729999
CAPLEK_m_1_gas_R,-2092.63553605
CAPLEK_m_1_gas_xR,-2092.63744538
CAPLEK_m_1_water_R,-2092.65623028
CAPLEK_m_1_water_xR,-2092.65722915
CEJGAC01_m_1_gas_R,-1488.50284655
CEJGAC01_m_1_gas_xR,-1488.51282023
CEJGAC01_m_1_water_R,-1488.55578593
CEJGAC01_m_1_water_xR,-1488.56207704
CEJGAC_m_1_gas_R,-1488.50158916
CEJGAC_m_1_gas_xR,-1488.50833908
CEJGAC_m_1_water_R,-1488.56089369
CEJGAC_m_1_water_xR,-1488.56626562
CEJREP01_m_1_gas_R,-1193.32715523
CEJREP01_m_1_gas_xR,-1193.32846455
CEJREP01_m_1_water_R,-1193.34448782
CEJREP01_m_1_water_xR,-1193.34559434
CEJREP_m_1_gas_R,-1193.32824219
CEJREP_m_1_gas_xR,-1193.32845555
CEJREP_m_1_water_R,-1193.34532358
CEJREP_m_1_water_xR,-1193.34562092
CEKJAD01_m_1_gas_R,-2905.47509939
CEKJAD01_m_1_gas_xR,-2905.47734584
CEKJAD01_m_1_water_R,-2905.506035
CEKJAD01_m_1_water_xR,-2905.50860237
CEKJAD_m_1_gas_R,-2905.46843591
CEKJAD_m_1_gas_xR,-2905.48127718
CEKJAD_m_1_water_R,-2905.49804222
CEKJAD_m_1_water_xR,-2905.50960565
CEKJIL01_m_1_gas_R,-987.225495086
CEKJIL01_m_1_gas_xR,-987.227660059
CEKJIL01_m_1_water_R,-987.279324357
CEKJIL01_m_1_water_xR,-987.280843138
CEKJIL_m_1_gas_R,-987.233240919
CEKJIL_m_1_gas_xR,-987.236785203
CEKJIL_m_1_water_R,-987.280906606
CEKJIL_m_1_water_xR,-987.28245186
CEKPUG01_m_1_gas_R,-1097.5089258
CEKPUG01_m_1_gas_xR,-1097.5102676
CEKPUG01_m_1_water_R,-1097.52308199
CEKPUG01_m_1_water_xR,-1097.52495454
CEKPUG_m_1_gas_R,-1097.50979472
CEKPUG_m_1_gas_xR,-1097.510328
CEKPUG_m_1_water_R,-1097.52404278
CEKPUG_m_1_water_xR,-1097.52447852
CELBEA01_m_1_gas_R,-1105.8517915
CELBEA01_m_1_gas_xR,-1105.85252633
CELBEA01_m_1_water_R,-1105.86981958
CELBEA01_m_1_water_xR,-1105.87045747
CELBEA02_m_1_gas_R,-1105.84207038
CELBEA02_m_1_gas_xR,-1105.84286182
CELBEA02_m_1_water_R,-1105.8681134
CELBEA02_m_1_water_xR,-1105.86848832
CELBEA_m_1_gas_R,-1105.84200801
CELBEA_m_1_gas_xR,-1105.8428618
CELBEA_m_1_water_R,-1105.86783595
CELBEA_m_1_water_xR,-1105.86848833
CELHIL01_m_1_gas_R,-1188.56367714
CELHIL01_m_1_gas_xR,-1188.56794425
CELHIL01_m_1_water_R,-1188.59844135
CELHIL01_m_1_water_xR,-1188.60047125
CELHIL_m_1_gas_R,-1188.56420273
CELHIL_m_1_gas_xR,-1188.56793814
CELHIL_m_1_water_R,-1188.59869099
CELHIL_m_1_water_xR,-1188.60190176
CENRIW01_m_1_gas_R,-1162.67568178
CENRIW01_m_1_gas_xR,-1162.67571325
CENRIW01_m_1_water_R,-1162.69918194
CENRIW01_m_1_water_xR,-1162.6991961
CENRIW02_m_1_gas_R,-1162.67627419
CENRIW02_m_1_gas_xR,-1162.67631791
CENRIW02_m_1_water_R,-1162.69940478
CENRIW02_m_1_water_xR,-1162.69965689
CENRIW_m_1_gas_R,-1162.67547028
CENRIW_m_1_gas_xR,-1162.67571329
CENRIW_m_1_water_R,-1162.69908382
CENRIW_m_1_water_xR,-1162.69919589
CERBEG01_m_1_gas_R,-841.863911124
CERBEG01_m_1_gas_xR,-841.865063474
CERBEG01_m_1_water_R,-841.885337946
CERBEG01_m_1_water_xR,-841.885759313
CERBEG_m_1_gas_R,-841.866306873
CERBEG_m_1_gas_xR,-841.866423797
CERBEG_m_1_water_R,-841.886125993
CERBEG_m_1_water_xR,-841.886292751
CETRUQ_m_1_gas_R,-1222.14965088
CETRUQ_m_1_gas_xR,-1222.15167529
CETRUQ_m_1_water_R,-1222.17680759
CETRUQ_m_1_water_xR,-1222.1809832
CEVKUM01_m_1_gas_R,-989.140056039
CEVKUM01_m_1_gas_xR,-989.142560852
CEVKUM01_m_1_water_R,-989.197100705
CEVKUM01_m_1_water_xR,-989.198785622
CEVKUM_m_1_gas_R,-989.138988083
CEVKUM_m_1_gas_xR,-989.141147829
CEVKUM_m_1_water_R,-989.198163601
CEVKUM_m_1_water_xR,-989.198801343
CEVWAC01_m_1_gas_R,-897.024114499
CEVWAC01_m_1_gas_xR,-897.024925741
CEVWAC01_m_1_water_R,-897.030375923
CEVWAC01_m_1_water_xR,-897.030795235
CEVWAC_m_1_gas_R,-897.026060221
CEVWAC_m_1_gas_xR,-897.026262202
CEVWAC_m_1_water_R,-897.032074755
CEVWAC_m_1_water_xR,-897.032282977
CEVWAC_m_2_gas_R,-897.025474465
CEVWAC_m_2_gas_xR,-897.0262622
CEVWAC_m_2_water_R,-897.031591786
CEVWAC_m_2_water_xR,-897.032282955
CEWGAM01_m_1_gas_R,-873.319968601
CEWGAM01_m_1_gas_xR,-873.321343106
CEWGAM01_m_1_water_R,-873.322419384
CEWGAM01_m_1_water_xR,-873.323772832
CEWGAM_m_1_gas_R,-873.32068936
CEWGAM_m_1_gas_xR,-873.321343105
CEWGAM_m_1_water_R,-873.323107255
CEWGAM_m_1_water_xR,-873.323776354
CEZDOC01_m_1_gas_R,-1015.5196713
CEZDOC01_m_1_gas_xR,-1015.52108326
CEZDOC01_m_1_water_R,-1015.5345329
CEZDOC01_m_1_water_xR,-1015.53513069
CEZDOC_m_1_gas_R,-1015.51942766
CEZDOC_m_1_gas_xR,-1015.5210832
CEZDOC_m_1_water_R,-1015.53420984
CEZDOC_m_1_water_xR,-1015.5351305
CEZDOC_m_2_gas_R,-1015.51681502
CEZDOC_m_2_gas_xR,-1015.52032667
CEZDOC_m_2_water_R,-1015.53252554
CEZDOC_m_2_water_xR,-1015.53509251
CHIPTH01_m_1_gas_R,-1530.81275795
CHIPTH01_m_1_gas_xR,-1530.86933404
CHIPTH01_m_1_water_R,-1530.82611708
CHIPTH01_m_1_water_xR,-1530.88084497
CHIPTH_m_1_gas_R,-1530.81299184
CHIPTH_m_1_gas_xR,-1530.85979446
CHIPTH_m_1_water_R,-1530.82687506
CHIPTH_m_1_water_xR,-1530.88084495
CHIPTH_m_2_gas_R,-1530.8118095
CHIPTH_m_2_gas_xR,-1530.86933403
CHIPTH_m_2_water_R,-1530.82602802
CHIPTH_m_2_water_xR,-1530.88084489
CICYOD01_m_1_gas_R,-911.073182021
CICYOD01_m_1_gas_xR,-911.076321461
CICYOD01_m_1_water_R,-911.108842956
CICYOD01_m_1_water_xR,-911.111391205
CICYOD_m_1_gas_R,-911.075654054
CICYOD_m_1_gas_xR,-911.076321465
CICYOD_m_1_water_R,-911.108079477
CICYOD_m_1_water_xR,-911.111391214
CICYOD_m_2_gas_R,-911.07415232
CICYOD_m_2_gas_xR,-911.076321471
CICYOD_m_2_water_R,-911.106950418
CICYOD_m_2_water_xR,-911.111391233
CIMETD01_m_1_gas_R,-1117.09804562
CIMETD01_m_1_gas_xR,-1117.1017609
CIMETD01_m_1_water_R,-1117.137601
CIMETD01_m_1_water_xR,-1117.14156226
CIMETD04_m_1_gas_R,-1117.09168382
CIMETD04_m_1_gas_xR,-1117.0935701
CIMETD04_m_1_water_R,-1117.13471918
CIMETD04_m_1_water_xR,-1117.13566266
CIMETD04_m_2_gas_R,-1117.09161967
CIMETD04_m_2_gas_xR,-1117.09357001
CIMETD04_m_2_water_R,-1117.13458785
CIMETD04_m_2_water_xR,-1117.13566277
CIMETD04_m_3_gas_R,-1117.09138842
CIMETD04_m_3_gas_xR,-1117.09357006
CIMETD04_m_3_water_R,-1117.13466572
CIMETD04_m_3_water_xR,-1117.13566274
CIMETD_m_1_gas_R,-1117.1074457
CIMETD_m_1_gas_xR,-1117.10994309
CIMETD_m_1_water_R,-1117.14015094
CIMETD_m_1_water_xR,-1117.14328028
CINYEE01_m_1_gas_R,-1350.25350235
CINYEE01_m_1_gas_xR,-1350.25350235
CINYEE01_m_1_water_R,-1350.26742763
CINYEE01_m_1_water_xR,-1350.26742763
CINYEE_m_1_gas_R,-1350.25598593
CINYEE_m_1_gas_xR,-1350.25598593
CINYEE_m_1_water_R,-1350.26801201
CINYEE_m_1_water_xR,-1350.2680088
CISRAA01_m_1_gas_R,-1688.8670742
CISRAA01_m_1_gas_xR,-1688.86748205
CISRAA01_m_1_water_R,-1688.9132505
CISRAA01_m_1_water_xR,-1688.91364431
CISRAA_m_1_gas_R,-1688.8664593
CISRAA_m_1_gas_xR,-1688.86748206
CISRAA_m_1_water_R,-1688.91258749
CISRAA_m_1_water_xR,-1688.91364433
CIWMUS01_m_1_gas_R,-1042.20345073
CIWMUS01_m_1_gas_xR,-1042.20375508
CIWMUS01_m_1_water_R,-1042.22057019
